steamid
76561198130755175
76561198046330539
76561198018516586
76561198155242055
76561197988954855
76561198168711916
76561198065226600
76561197992053091
76561197998479304
76561198081145393
76561197979767947
76561198004261004
76561198097997703
76561198096446561
76561198041317873
76561197969363508
76561197960322517
76561197967421286
76561197997423782
76561197960923182
76561197995417288
76561198142319714
76561198218877988
76561198116145509
76561198057161375
76561198020404514
76561198067101363
76561198089637156
76561198073202615
76561197997461297
76561198017658891
76561197976099634
76561197964598691
76561198018756807
76561198194022659
76561198006257461
76561198177747591
76561198111173218
76561198015309426
76561198084572996
76561198050158626
76561198009506132
76561198058353333
76561198075119309
76561197999365858
76561197996076943
76561198108828270
76561198078602504
76561198042711556
76561198037069183
76561197960795032
76561197974692639
76561197984055070
76561198000727017
76561198032613983
76561197960779341
76561199033579414
76561197964946174
76561197977204961
76561197986965424
76561197963094506
76561197984880606
76561198063570840
76561197961666908
76561199140571909
76561198079615480
76561197983844363
76561198056958875
76561198044362288
76561198139946658
76561198006916335
76561198000057946
76561199307117770
76561197989441707
76561198040863160
76561197976711312
76561198005583338
76561198095561730
76561198085367384
76561197996502912
76561197960347221
76561198005509744
76561198060511851
76561197960296446
76561198028056942
76561198061719848
76561198093327695
76561198067442292
76561197964111061
76561198053159719
76561198027510384
76561198016399246
76561197960453111
76561197987805131
76561198001303332
76561198006574970
76561198105667171
76561198027022572
76561197997326938
76561198174997878
76561198105180806
76561197993617662
76561198130773522
76561198022858678
76561197970245912
76561197988677289
76561197987098761
76561198052994676
76561198033011608
76561197968799400
76561198076096559
76561198177584371
76561198057279731
76561198034301797
76561197990460745
76561198068908298
76561197970532508
76561197961228547
76561198876458171
76561198126044262
76561198012070823
76561198129171728
76561198054257710
76561198018410929
76561197973779918
76561198003421301
76561197994450492
76561197993489052
76561198148812020
76561198003127902
76561198044415683
76561198164208870
76561197998279744
76561198073040469
76561198127664844
76561198041146083
76561198083511216
76561198024960177
76561198070334647
76561198115572261
76561199657659176
76561198015022561
76561198010991575
76561197979982502
76561198045867434
76561198372928631
76561197997827289
76561198103506394
76561198014644484
76561198048792740
76561198068442236
76561197961525850
76561198061979210
76561198099273022
76561198109745957
76561197989262515
76561198169164144
76561197999257364
76561197982793408
76561197990635021
76561198320110786
76561197973866605
76561198003903121
76561198029383472
76561198004532679
76561198045517598
76561197996245002
76561198155099037
76561198049601066
76561197970058821
76561197993758446
76561197968118874
76561198011598180
76561198219268313
76561197988455602
76561198080074589
76561197998642949
76561197996816992
76561198035384910
76561197963327191
76561197962724888
76561198074252877
76561198800432898
76561198024925763
76561198047894786
76561197960670852
76561197996888527
76561197999920977
76561198029219628
76561197984963402
76561197963157734
76561198103059679
76561197960273009
76561198331972768
76561198030918272
76561198810700267
76561198064041728
76561199039283894
76561198004391069
76561197971084266
76561198112741543
76561197961095891
76561198060062076
76561197960784432
76561197994139784
76561198262384155
76561198011762824
76561198148913282
76561198120405191
76561197963537714
76561198052764437
76561198038040749
76561198157720208
76561198203229796
76561198000473061
76561198002768711
76561198032914094
76561198135306671
76561197983493381
76561198034166945
76561198015611143
76561198027827133
76561198045179195
76561197997733960
76561197968961746
76561198004432006
76561198031870836
76561199012271854
76561198034066998
76561198010518207
76561198084387879
76561198017162527
76561198037568203
76561198071271816
76561198179815938
76561198011959177
76561198006963042
76561198015034530
76561198032576157
76561198001836062
76561198198358685
76561198153244166
76561197992773191
76561197991710013
76561198262847059
76561198018018544
76561198038470170
76561198040936964
76561198054388679
76561198130711925
76561198882996082
76561197964620573
76561198006923703
76561198121446154
76561198040894463
76561198337838965
76561198011972364
76561198077513973
76561197990677972
76561198160786503
76561197962445424
76561197970093004
76561198051426415
76561198182329307
76561198067402202
76561198184576310
76561199100542481
76561198098557503
76561197979084940
76561198049599684
76561197962071454
76561198027413319
76561197994435422
76561197974163851
76561198074298175
76561197994031822
76561198037464647
76561198133625432
76561198020389167
76561199556541384
76561198037520834
76561197968480511
76561197970522116
76561198168879068
76561198051456360
76561198001425980
76561197996637124
76561198063625843
76561199059908477
76561198041188161
76561198011605383
76561197991049009
76561198060761653
76561197997858971
76561198049723730
76561198044373580
76561198047559471
76561197987915229
76561198140281922
76561197987164242
76561197988523993
76561198081051468
76561198094029999
76561198025374692
76561197980886313
76561198053194925
76561198173886733
76561198228012372
76561197997496869
76561198109786385
76561198034240201
76561198439293107
76561199075613297
76561198058772074
76561197970718696
76561198012862945
76561197971940405
76561198038388640
76561197980342620
76561198422726271
76561198010223445
76561197995543473
76561197993691498
76561198200939683
76561198125446916
76561197968501911
76561198005773902
76561197961777219
76561198082488383
76561198158050149
76561198802015219
76561198211254667
76561198101215799
76561197970490916
76561197970389992
76561197988953725
76561198017108254
76561198130551184
76561197992729331
76561198024971343
76561197991309709
76561198007572709
76561198098556020
76561197981214942
76561197978420480
76561198042700783
76561197966447825
76561198014784883
76561197970544981
76561197970292524
76561198185401747
76561198010359117
76561197971333582
76561198026906501
76561198001554888
76561197972491236
76561197980088658
76561198041287245
76561197973261328
76561198042176656
76561197984386975
76561197994277821
76561197964524469
76561198019441954
76561198810171960
76561197978184288
76561198003928525
76561198034158144
76561198363817788
76561197960672406
76561197985473467
76561198370371489
76561198801437077
76561198260346870
76561197991454070
76561197975657589
76561198143658761
76561198006095959
76561197981027062
76561198044372663
76561198316108775
76561197984155185
76561197984810298
76561198084044241
76561198003456448
76561198003485046
76561198063212413
76561198024997091
76561198194846493
76561198006568389
76561197962185770
76561198007042100
76561197960415397
76561197985079380
76561198003038949
76561198360977023
76561198003195332
76561198153576195
76561198002331724
76561197995510982
76561197986021592
76561198083330130
76561197972041228
76561197960664685
76561197971102913
76561198000365856
76561197962593133
76561198031904447
76561198058963051
76561198377395006
76561198077349934
76561198139753314
76561198026731661
76561198063707476
76561197991620076
76561198000046296
76561198430484191
76561197962135890
76561198001220196
76561198085990238
76561197985554536
76561197963394447
76561198058787893
76561197997356887
76561197961769597
76561198104334466
76561197960431339
76561197998069717
76561197960409613
76561198044910666
76561198001149499
76561198048243992
76561198156456840
76561198050802813
76561197971653247
76561198164387374
76561197963669289
76561197964317438
76561198451114017
76561199132403350
76561198028372440
76561197984364207
76561197991997874
76561198012537819
76561198116010754
76561198025006521
76561197993130657
76561198125623558
76561198061298462
76561199082173542
76561197984671967
76561198070972595
76561198069394914
76561197966609844
76561198085348093
76561197990292054
76561198040827997
76561198010200345
76561197995025699
76561198012791709
76561198000201516
76561197961321187
76561198362471369
76561197992991624
76561198025039227
76561197972399451
76561199077632402
76561197972349107
76561197980161293
76561198001984583
76561198051250763
76561198053832430
76561198028305454
76561198038224339
76561198000753987
76561198075458738
76561197984111145
76561198083948761
76561198156026803
76561198054989161
76561198085298817
76561197961342388
76561197974108225
76561198048919694
76561198067040801
76561198947107871
76561198027815764
76561197983824647
76561197981971078
76561198076659992
76561198084355735
76561198100006393
76561197999989212
76561197963497678
76561198152470068
76561197992696152
76561198143730838
76561198060567145
76561198031803352
76561197989074565
76561198257226709
76561198001151695
76561197966850329
76561199013547960
76561198090924429
76561197969810655
76561198081650501
76561198054135533
76561197993050414
76561197960681451
76561198063725876
76561198173394227
76561198097623963
76561198170662215
76561197985162340
76561198069687218
76561197965341207
76561198010746266
76561198057478616
76561198079128940
76561198019905551
76561198143104739
76561197990376254
76561198081927028
76561198001816195
76561198020932124
76561198024655352
76561198048007416
76561198202565648
76561197997637934
76561198042013992
76561197960378651
76561198437173422
76561197993323701
76561197993817232
76561198010961825
76561197961193357
76561198839120904
76561197992764382
76561198249741264
76561198191061739
76561198039211449
76561198050437787
76561198012773834
76561197968277272
76561197968194480
76561198124217225
76561198389785491
76561198145034923
76561198149594718
76561198095929340
76561197993372303
76561198302125278
76561198176884810
76561199020515593
76561198869507816
76561198006627212
76561197980933794
76561197992436965
76561198088404357
76561197991157393
76561197989834394
76561197970758801
76561197974261610
76561198069671551
76561198040272149
76561198310383999
76561198000136349
76561197985081674
76561197975563449
76561198115847910
76561198023952903
76561198053520442
76561198013858794
76561198016309828
76561198001680240
76561197980545351
76561198033678182
76561198061851755
76561198095353685
76561198026372539
76561198062683147
76561198045330167
76561198072271321
76561197965574573
76561198038820950
76561198017843992
76561198004035274
76561197973111264
76561198142691990
76561198059255412
76561198309975964
76561198010316010
76561198033082341
76561197960653976
76561197998414613
76561198358263119
76561198092277175
76561198036651510
76561198131282450
76561197960385305
76561197972906039
76561198044907313
76561198107088013
76561197970562279
76561198024306534
76561197969460813
76561198958782201
76561198193511643
76561198070084314
76561197993460057
76561198165622901
76561198020258242
76561198184638554
76561198129337080
76561198065720595
76561197979957511
76561197978929091
76561198086350722
76561198009648628
76561198003081961
76561199125837653
76561198192511445
76561197968076489
76561197985610348
76561198151314262
76561198007334996
76561198038999483
76561198120186530
76561198002439333
76561198029819713
76561197992169608
76561198005776488
76561197992511089
76561197964842083
76561197972527099
76561199186007191
76561198089176399
76561198047542075
76561198061845595
76561198103563539
76561197991132442
76561198112929427
76561197977519598
76561198282962937
76561198076576208
76561198028444749
76561198004566236
76561197960446886
76561198115688209
76561198043793220
76561198056408132
76561198089011873
76561198093431103
76561197962539471
76561198030498902
76561198045871462
76561197960698297
76561198040836461
76561197971296197
76561198140335048
76561197961774939
76561198014896760
76561197991548951
76561198328503625
76561197970628588
76561198025742840
76561198064690442
76561197972297291
76561198971645321
76561198007602179
76561199152661369
76561198014112428
76561198274464810
76561198271143698
76561198069841205
76561197998768465
76561198312342883
76561198078275174
76561197982024200
76561197963625159
76561198116274531
76561198035718070
76561198060094301
76561198042996771
76561198077546588
76561198023226601
76561198075976432
76561198200443931
76561198151049649
76561198135955886
76561198131104144
76561198201095514
76561198294766611
76561197995607312
76561198060775856
76561198069011805
76561197993740850
76561197960953505
76561198028105416
76561198095075786
76561198144625944
76561198049905182
76561197960369161
76561197978115443
76561198034354125
76561198027850938
76561198115678822
76561198142791402
76561198010391199
76561197970314897
76561198069287967
76561198079064773
76561198025707568
76561198130641864
76561198076414317
76561198025660579
76561197971869053
76561198076841210
76561198086238265
76561198309466809
76561198040938257
76561197960681884
76561197993242747
76561197999234199
76561197985053017
76561197998416403
76561198069661538
76561197962720658
76561198981608539
76561198207282508
76561198075258574
76561197971658445
76561197976466756
76561198019260046
76561197962958145
76561197992085847
76561198222211840
76561198163870856
76561198088394374
76561198066931368
76561198143680818
76561198141261457
76561198125393149
76561198015385792
76561198000567127
76561197960265730
76561197985607672
76561197967491580
76561197963016326
76561197962598887
76561197961138556
76561198330386676
76561197963530619
76561198082153594
76561197960581506
76561198067568537
76561198008744477
76561198018984738
76561197991491161
76561198951382732
76561198017704553
76561198051955765
76561198864891524
76561198064873161
76561197978123078
76561198074292352
76561197975549600
76561197991937951
76561197971006466
76561198094492726
76561197972863973
76561197977668399
76561198076752063
76561198047455946
76561197970864822
76561197991704599
76561198023162250
76561197969762498
76561197970643288
76561197973279991
76561198247222118
76561198166493452
76561197994433605
76561199051536670
76561198000324978
76561197967859920
76561198000533669
76561198312322192
76561197970725482
76561197960357765
76561197978168874
76561198054681538
76561197972437079
76561198057243308
76561197964884865
76561197966650574
76561198026738414
76561197994974971
76561198068328954
76561198001709568
76561198053704704
76561197966729225
76561197964399015
76561198008935697
76561198011556338
76561198057287372
76561197992098706
76561197987157276
76561198010683943
76561198116207276
76561197983178325
76561197993243333
76561198089682096
76561198060409457
76561198123099064
76561197964360886
76561198005440696
76561197963998753
76561197960674200
76561198026577561
76561198072293931
76561198069086172
76561198011922654
76561197991492272
76561198082395294
76561198090189209
76561198218202857
76561198047525304
76561198088066436
76561198283879649
76561197960446576
76561198447160635
76561197967585631
76561197987271779
76561197960271838
76561199165283530
76561197969062749
76561198120543331
76561197975448817
76561198007045411
76561197984736721
76561198183659962
76561198052527396
76561197970893643
76561198019254613
76561197963613756
76561198100127845
76561198382628384
76561198390134413
76561198118869305
76561198025050411
76561198097010010
76561198067565664
76561198001000363
76561197974522909
76561198085945115
76561198029082564
76561198991515702
76561198041244053
76561198013879035
76561198016994048
76561198290906861
76561197960342354
76561198009254261
76561198023419931
76561198020924615
76561197999959856
76561197962006404
76561197988469513
76561198116474060
76561198087273853
76561198044850497
76561197996578802
76561198110571728
76561197969703449
76561198080449561
76561198040379293
76561198044405237
76561198043026624
76561197977027183
76561198870003844
76561198151871240
76561197985745775
76561198324395878
76561198038046255
76561197967075019
76561198011426216
76561198061339873
76561198065115391
76561198121834867
76561198110490601
76561197992604123
76561197970350105
76561198146501726
76561198118547048
76561198154139028
76561198122679588
76561197965684947
76561198035641783
76561198032033891
76561198201402359
76561198044860611
76561198143316858
76561197972033276
76561197968940308
76561198120351131
76561197992508895
76561198074603467
76561198189867915
76561198202832444
76561197960351752
76561198076178437
76561197970644224
76561198093934441
76561197960681026
76561198018633394
76561197968459338
76561198991520307
76561197969287510
76561198262570088
76561197986940157
76561198101338926
76561197968983749
76561197969362876
76561198433748184
76561198986001524
76561198016444644
76561198028556921
76561197972657460
76561198093320932
76561198031483676
76561198038325355
76561197987245037
76561198161019953
76561197968558507
76561198164181918
76561197999078905
76561197975942223
76561198043669872
76561198054891118
76561198041226420
76561198069354348
76561198036033146
76561198119693515
76561197970597531
76561198062273588
76561198332785225
76561198250562298
76561197969362080
76561198011414504
76561198093540385
76561198030328985
76561198038998397
76561198003738108
76561197976894912
76561198026517881
76561197975337708
76561198042003888
76561198313036552
76561198004007988
76561197961230455
76561197996024412
76561198076374011
76561198119151122
76561198138299508
76561198309368112
76561198024262294
76561198219019072
76561197979187556
76561198033423015
76561198183753385
76561198208962351
76561197976026658
76561199239452140
76561198404462902
76561198010638055
76561198032841850
76561198026903908
76561198048183462
76561198019205277
76561197991270146
76561198018519094
76561198302859326
76561197997109057
76561197960465545
76561197980532721
76561198050334115
76561198322293094
76561198056706301
76561198007104345
76561198060473701
76561197975025251
76561197961776419
76561198000128292
76561198021266392
76561198005541830
76561197976495974
76561198049559733
76561198017160815
76561198203086637
76561197965024819
76561197960713675
76561197990559001
76561197992618958
76561197960304278
76561197965236588
76561198012426234
76561198182209881
76561198022985979
76561198030376660
76561197998252648
76561198042518523
76561197966597653
76561197971655029
76561197964164966
76561198096509531
76561198303489974
76561197970469848
76561197976920031
76561197965271712
76561198025998982
76561198007994644
76561198046255761
76561198015238314
76561198156960073
76561198147044501
76561198091648095
76561197960286924
76561198035553633
76561198072249609
76561198120896531
76561197960352890
76561197998398154
76561198024347171
76561199190591012
76561198061142079
76561198009416648
76561198017751719
76561198023771505
76561197970738069
76561198023903407
76561198073127951
76561198032631643
76561198016403105
76561198128364263
76561198135092367
76561198039559453
76561198024784587
76561198079480741
76561198139503460
76561199262000035
76561198011488772
76561198054750296
76561198068127821
76561198060122078
76561199119711234
76561198013319513
76561197985487673
76561197960522049
76561197993921053
76561198084291990
76561197983690492
76561197961741429
76561197993398036
76561197963119385
76561197961163753
76561198009749126
76561197971323675
76561197961338757
76561198129964952
76561198004896420
76561197970323897
76561198026081238
76561197963929318
76561198020800387
76561198319482254
76561197961446956
76561197962371300
76561198049754518
76561197995991981
76561198107518734
76561197972433037
76561197962748816
76561198001710204
76561198044870714
76561198067299478
76561198013423863
76561198031564050
76561198038069243
76561198043888374
76561197971077997
76561197965534642
76561198080996305
76561198229875040
76561198452795941
76561197972419746
76561198247901774
76561197976451421
76561198033582644
76561198001300187
76561197960785251
76561198007616240
76561198143103238
76561199476725056
76561198835324774
76561198189488053
76561197962814657
76561197966497121
76561198141682635
76561198340426573
76561198041140117
76561197970640624
76561197989870143
76561198005850263
76561197972370889
76561198003058832
76561197960461387
76561197978024438
76561198065103682
76561197970887266
76561198104647986
76561198031485740
76561198045765650
76561198070558733
76561198081855248
76561198017331888
76561197983959230
76561198010084091
76561197970618984
76561197994827977
76561197963662982
76561198221431348
76561198371059110
76561198094735446
76561197960440028
76561198124475806
76561197964089165
76561198241996796
76561198419953092
76561197990899520
76561198005225824
76561198241564722
76561198110415506
76561198047198066
76561198057008689
76561197995496310
76561198040708746
76561198201388457
76561198416647532
76561198065775397
76561198018471585
76561198272329820
76561198112565908
76561197962504522
76561198114581383
76561198007664534
76561198057810298
76561198083407405
76561197969642106
76561198238638168
76561198016346263
76561197986627910
76561198116069398
76561197968798103
76561198088286539
76561197981035823
76561197960269447
76561198141598957
76561198003967294
76561197984115331
76561197976910791
76561198108766083
76561198056687354
76561198012569006
76561198043792674
76561197964863301
76561197990013916
76561198042745532
76561197984022398
76561197983779398
76561198000519341
76561197992827002
76561198009424373
76561198075653546
76561197982589767
76561198014535731
76561197994109822
76561198164492220
76561197977127573
76561198030099196
76561197983189857
76561198305004022
76561197969674089
76561198067637493
76561197960441446
76561197995238690
76561198082821013
76561198119938226
76561198810455100
76561197967014276
76561198063858813
76561198035460923
76561199052639948
76561198042050262
76561198005277791
76561197972628135
76561197978427275
76561198098243697
76561198085683496
76561198032759541
76561198060955136
76561198013594166
76561198053624019
76561197998533434
76561197979997019
76561198027306472
76561199569488896
76561198065316646
76561198069719428
76561198044866949
76561197960705498
76561198006141407
76561197977007713
76561197983705606
76561198902557629
76561197982041371
76561198069735202
76561197975202780
76561197993212143
76561198034925335
76561198046465744
76561198005100456
76561198133710340
76561198049693149
76561198358233246
76561197960413977
76561198048930820
76561197992579135
76561197971359726
76561198015386109
76561198026996656
76561198041590416
76561197961792025
76561198849013560
76561198394867205
76561197999242468
76561198079326417
76561198122394208
76561198375600798
76561197977684540
76561197962551945
76561199086055951
76561198096203437
76561197960454258
76561197993892602
76561197994423192
76561198018627727
76561198207791012
76561197963397659
76561199471346194
76561197960463278
76561198005552505
76561198086243250
76561198002245408
76561198201255526
76561198078321839
76561198025332326
76561198431819311
76561198025869318
76561197979704427
76561198056147613
76561197970501484
76561198078893542
76561198038897918
76561197988672301
76561197989804567
76561198150316301
76561198000194401
76561198079076765
76561198075793420
76561198094007373
76561197993787863
76561197995542115
76561198836250781
76561198108976003
76561198125631033
76561198176369153
76561198000697741
76561198104062484
76561197996566829
76561198190654858
76561197969773250
76561198124574360
76561198045632546
76561198215053409
76561197963287189
76561198006108626
76561198825927561
76561198006407504
76561198159432251
76561198119756278
76561198321511991
76561198067526068
76561197964581871
76561197964065453
76561198041148385
76561198012214951
76561198025911071
76561197970315829
76561198021834055
76561197978187368
76561198006391088
76561198074952678
76561198135319737
76561197960835133
76561198004253091
76561197994219455
76561197997541452
76561197989260959
76561198840501254
76561197965416536
76561198043783468
76561198083257636
76561197994936756
76561198012278325
76561199104652644
76561198084014557
76561198053621664
76561197989848429
76561197993784046
76561198085955892
76561198160841486
76561198054164579
76561198042843310
76561198074993306
76561197988146378
76561197968853721
76561198161813563
76561197961220607
76561198060344775
76561198011736789
76561198171671353
76561198373718600
76561198242097372
76561197987288372
76561198008902641
76561198045472579
76561198005855780
76561197984131784
76561198050472293
76561198053962953
76561198001127288
76561198062662967
76561197966986512
76561197970595044
76561197962113190
76561197979198019
76561198126103711
76561198085796725
76561197967998176
76561198003294009
76561198157526405
76561197992884496
76561198014979577
76561197960429206
76561198012965606
76561197979536336
76561198207877380
76561198243648734
76561198163396065
76561197962134340
76561198135989645
76561198841058561
76561197960315154
76561198079440700
76561197984850693
76561198169678703
76561198140872444
76561198170895801
76561198064863190
76561198033897954
76561198023719092
76561197992120094
76561197978248291
76561197981572400
76561197994829937
76561198114934957
76561198051130547
76561198027444691
76561198027232448
76561198102810875
76561197960778244
76561197993593275
76561197960404892
76561198103665488
76561197983549011
76561198129050708
76561198068413445
76561199025968538
76561198087912025
76561198364735173
76561197984918115
76561198069930187
76561197960532454
76561198042566668
76561197995206219
76561198056713656
76561197993130849
76561197964090692
76561197960633176
76561198004584843
76561197962628204
76561197961063833
76561197997896290
76561198076881984
76561198032085763
76561197968861744
76561197960463916
76561198323569795
76561199196571023
76561197970011064
76561197964004843
76561197998390200
76561197975656179
76561198094101834
76561197961603466
76561198067109989
76561198004747626
76561198079445782
76561198074857405
76561198296427891
76561197991149885
76561198066274334
76561197964206538
76561198052583762
76561197978612400
76561198357018999
76561198347715565
76561197969693111
76561198075606979
76561198290338469
76561198843075774
76561198374351983
76561197974611967
76561197983933086
76561197961747356
76561197963950370
76561198079176393
76561197961963249
76561198012310651
76561198018345911
76561198025988844
76561198050571669
76561197978777331
76561197974333808
76561198162874542
76561197982772413
76561198835939802
76561198161455738
76561198824763877
76561198047098081
76561198043936742
76561198014717105
76561198016615992
76561198057681859
76561198055213311
76561197966189302
76561197978838711
76561197989966281
76561198001113253
76561197972468173
76561198001462472
76561198031350787
76561198001827233
76561198089952312
76561197962089649
76561198131219571
76561197989429090
76561198133697356
76561197994687188
76561198001900303
76561197997770368
76561197995542226
76561198421239954
76561197998892619
76561198041577900
76561198064970641
76561198002280315
76561198173257838
76561198018881100
76561197960738347
76561197986920291
76561197997191975
76561198025034634
76561198008840203
76561197992913157
76561197969031888
76561198092374883
76561198019228621
76561197970633392
76561198052658536
76561197970530591
76561198055229646
76561198073031935
76561197974014644
76561198012836965
76561198103966293
76561198071094079
76561198047128730
76561198082025978
76561197986123799
76561197961702900
76561197997234234
76561197993434565
76561198010775130
76561197967622046
76561197989517073
76561198135262355
76561198043861567
76561197970685371
76561197967110091
76561197976613463
76561198044342268
76561198067156640
76561197963684722
76561198031389538
76561198057321541
76561197981864440
76561198057438070
76561198195603405
76561198050674205
76561199438659125
76561198043459619
76561198056136558
76561197987376454
76561198052659070
76561198060653866
76561197991724262
76561198073541051
76561197998347633
76561198135842324
76561197995959043
76561197985163993
76561198303792414
76561198020845703
76561198980320638
76561197961695298
76561197992639748
76561197980426203
76561198880349696
76561198040604317
76561198019899427
76561198381842308
76561198035949276
76561197999797545
76561198255453867
76561197966817163
76561197972283466
76561197971850760
76561198194779090
76561198354088067
76561198000412863
76561198067204867
76561198169951282
76561198231573488
76561197963378803
76561199077218270
76561197970938552
76561197994194220
76561198154425859
76561197977500088
76561198004824334
76561197979460896
76561197996503587
76561198133146278
76561198283307677
76561198045564127
76561198019030464
76561198051740962
76561198128164373
76561198067068690
76561197975258796
76561198003729039
76561198060080068
76561197989299757
76561198205560711
76561198105831555
76561197992733143
76561198043090021
76561197967815535
76561198068523439
76561198358035515
76561198047108504
76561198014432833
76561198003215650
76561197992607247
76561198142270848
76561197969060910
76561198007212023
76561198143305082
76561197970027922
76561198011268428
76561197998166026
76561198159363647
76561197964205722
76561198120839811
76561198009483016
76561197995358484
76561198141044985
76561198189507702
76561198002425404
76561198060646274
76561197966463784
76561198033642896
76561198083265175
76561198069242593
76561197967859740
76561198007443561
76561197976866739
76561198260270762
76561198043577222
76561198002862285
76561198799244496
76561198880751974
76561197961492494
76561198035420155
76561197960460805
76561198926878005
76561197980410577
76561198075873285
76561198271605283
76561199014654902
76561197982158382
76561198042264859
76561198085010444
76561197961263620
76561197998985943
76561198097556536
76561198162514942
76561198980423965
76561197971280693
76561198127638211
76561198998914266
76561198110066387
76561197979936029
76561198141036669
76561198130597446
76561198390820630
76561197963961911
76561197989376250
76561197992343479
76561197970241001
76561198068392427
76561197992063501
76561197965949137
76561198002212555
76561197964620909
76561198022287352
76561198070230813
76561198024694379
76561198362613612
76561198112073427
76561197961037403
76561199132305912
76561198070819272
76561198000725979
76561198010606863
76561198920637121
76561197986811421
76561197964648327
76561197992271717
76561198093712570
76561198149807834
76561197964255505
76561198043824928
76561197984085723
76561198068914165
76561198075049895
76561198106302699
76561198047149232
76561198042919282
76561198071181795
76561198135885292
76561198801151912
76561198058762113
76561198087131938
76561198013275809
76561198048472434
76561198095209651
76561198018109418
76561197995902906
76561198106286963
76561198014979854
76561198304788007
76561198813606897
76561197960398849
76561198051971258
76561198275452057
76561198990263663
76561198023259382
76561197994515979
76561198039516960
76561198062404398
76561198066503501
76561198044198381
76561197992080367
76561198053055039
76561197999709886
76561198071910504
76561198051888006
76561198308393320
76561198095183544
76561198270969998
76561198168277892
76561197960954631
76561198005091831
76561197977435931
76561198093963510
76561198020170018
76561197996763930
76561198061116780
76561198119158047
76561198089135951
76561198055647897
76561197967491371
76561197974361155
76561198108344544
76561198055028829
76561198015969425
76561197961252623
76561197971770762
76561198048614510
76561198079603394
76561198193837605
76561198099099296
76561198059152531
76561198253364848
76561197985504073
76561197991629880
76561198130819259
76561197987974767
76561198118459576
76561197987866082
76561197960438492
76561198134495036
76561197978251449
76561198047951607
76561198035183849
76561198004192595
76561199089831884
76561197960525999
76561198263641173
76561197970336575
76561198346321427
76561198044067470
76561198302832020
76561198001866886
76561198003840755
76561197994027139
76561197968499667
76561198216514877
76561198078375153
76561197997777793
76561197960885899
76561197965878128
76561197994485483
76561198040571884
76561198009357449
76561197960270054
76561198028437295
76561198010708042
76561198137340114
76561198164591311
76561198053797659
76561198050166965
76561198041401131
76561197978546058
76561197962316244
76561198039412500
76561197997025273
76561198103020435
76561198218841133
76561197962235643
76561198037720374
76561198025602097
76561197982333209
76561198057995185
76561198221532300
76561198302528866
76561197995344123
76561197961293146
76561197960779333
76561197960305299
76561197999746376
76561197964720982
76561197993791031
76561198864513201
76561198054420884
76561197974522094
76561198829802518
76561198204227313
76561197994401451
76561198045188354
76561198038791526
76561197998063833
76561198074053921
76561198049832808
76561198074770071
76561198035542879
76561198044088072
76561198091736413
76561198169744207
76561198014494490
76561198123186387
76561198069367871
76561198805494983
76561197960467236
76561197993938024
76561198059392955
76561198289173170
76561197969026694
76561198086284541
76561197960407761
76561197967057212
76561198022225069
76561197983550169
76561198060566440
76561198037784517
76561197966253419
76561197963521514
76561198035888487
76561198049443630
76561198006847819
76561198267475504
76561198037664199
76561198105806165
76561199195728874
76561198061050608
76561197996676027
76561198079996722
76561197974517749
76561197998145438
76561198092721865
76561197994368591
76561197970866501
76561198024738318
76561198047840418
76561197961173183
76561198103370470
76561197993342567
76561198054534179
76561198009687451
76561198059294016
76561197992778393
76561197973601973
